"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","another_job"
12730.0,"city_16",0.91,"Female","Has relevent experience","no_enrollment","Masters","Humanities",14.0,"500-999","Public Sector",1.0,28.0,"not_searching"
12731.0,"city_13",0.827,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2.0,"Oct-49","Pvt Ltd",1.0,29.0,"not_searching"
22683.0,"city_36",0.893,"Male","Has relevent experience","no_enrollment","Masters","STEM",5.0,"50-99","Pvt Ltd",2.0,65.0,"not_searching"
22134.0,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","Humanities",3.0,"100-500","Pvt Ltd",1.0,35.0,"not_searching"
31765.0,"city_67",0.855,"Male","No relevent experience","Full time course","Graduate","STEM",9.0,"10000+","Pvt Ltd",3.0,14.0,"not_searching"
31449.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",2.0,"<10","Early Stage Startup",1.0,4.0,"not_searching"
5987.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15.0,"50-99","Pvt Ltd",5.0,12.0,"not_searching"
21762.0,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",2.0,108.0,"not_searching"
28403.0,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15.0,"Oct-49","Early Stage Startup",1.0,86.0,"not_searching"
30937.0,"city_57",0.866,"Female","No relevent experience","Part time course","Graduate","STEM",0.0,"Oct-49","Pvt Ltd",2.0,83.0,"not_searching"
16869.0,"city_103",0.92,"Female","No relevent experience","no_enrollment","Graduate","Humanities",3.0,"100-500","Pvt Ltd",1.0,13.0,"searching"
12081.0,"city_65",0.802,"Male","Has relevent experience","Full time course","Graduate","STEM",9.0,"50-99","Pvt Ltd",1.0,33.0,"not_searching"
7016.0,"city_65",0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"50-99","Pvt Ltd",2.0,14.0,"searching"
8695.0,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"Oct-49","Pvt Ltd",2.0,27.0,"searching"
6172.0,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM",8.0,"100-500","Pvt Ltd",1.0,24.0,"searching"
18257.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",11.0,"500-999","NGO",5.0,20.0,"not_searching"
1180.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12.0,"5000-9999","Pvt Ltd",1.0,52.0,"not_searching"
28627.0,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",2.0,160.0,"not_searching"
8168.0,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",9.0,"5000-9999","Pvt Ltd",2.0,3.0,"not_searching"
10473.0,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2.0,"<10","Pvt Ltd",2.0,2.0,"searching"
25349.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"1000-4999","Pvt Ltd",5.0,28.0,"not_searching"
4789.0,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM",8.0,"50-99","Pvt Ltd",1.0,210.0,"not_searching"
11338.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10.0,"<10","Pvt Ltd",1.0,36.0,"not_searching"
8571.0,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM",2.0,"Oct-49","NGO",2.0,101.0,"not_searching"
20576.0,"city_97",0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"1000-4999","Pvt Ltd",5.0,19.0,"not_searching"
32966.0,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3.0,"100-500","Pvt Ltd",2.0,26.0,"searching"
18819.0,"city_50",0.896,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"<10","Pvt Ltd",4.0,59.0,"not_searching"
14199.0,"city_160",0.92,"Male","Has relevent experience","Part time course","Graduate","Business Degree",10.0,"50-99","Funded Startup",1.0,260.0,"not_searching"
7666.0,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM",11.0,"50-99","Pvt Ltd",5.0,74.0,"not_searching"
13915.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Phd","STEM",23.0,"100-500","Pvt Ltd",2.0,20.0,"searching"
10555.0,"city_173",0.878,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12.0,"100-500","Pvt Ltd",2.0,8.0,"not_searching"
16040.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"100-500","Pvt Ltd",1.0,131.0,"not_searching"
13253.0,"city_82",0.693,"Male","Has relevent experience","Full time course","Graduate","STEM",11.0,"Oct-49","Pvt Ltd",2.0,109.0,"not_searching"
15637.0,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",3.0,"100-500","Pvt Ltd",1.0,70.0,"not_searching"
28074.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"100-500","NGO",5.0,17.0,"not_searching"
23012.0,"city_103",0.92,"Female","No relevent experience","no_enrollment","Masters","STEM",15.0,"50-99","Pvt Ltd",1.0,51.0,"not_searching"
16110.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"50-99","Pvt Ltd",3.0,60.0,"searching"
24530.0,"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",12.0,"100-500","Pvt Ltd",5.0,7.0,"not_searching"
24829.0,"city_103",0.92,"Male","No relevent experience","no_enrollment","Masters","Humanities",3.0,"10000+","Pvt Ltd",1.0,133.0,"searching"
1265.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10.0,"<10","Funded Startup",1.0,76.0,"not_searching"
13342.0,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","Other",8.0,"5000-9999","Pvt Ltd",2.0,34.0,"not_searching"
24608.0,"city_160",0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",9.0,"<10","Pvt Ltd",2.0,15.0,"not_searching"
24796.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"5000-9999","Pvt Ltd",5.0,15.0,"not_searching"
3396.0,"city_67",0.855,"Male","Has relevent experience","Part time course","Graduate","STEM",6.0,"500-999","Pvt Ltd",7.0,102.0,"not_searching"
31786.0,"city_103",0.92,"Male","No relevent experience","no_enrollment","Phd","STEM",23.0,"50-99","Pvt Ltd",5.0,14.0,"not_searching"
23455.0,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"10000+","Pvt Ltd",4.0,49.0,"searching"
28817.0,"city_89",0.925,"Male","Has relevent experience","Full time course","Graduate","STEM",14.0,"5000-9999","Pvt Ltd",3.0,141.0,"searching"
7280.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13.0,"10000+","Pvt Ltd",1.0,6.0,"not_searching"
16903.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major",17.0,"5000-9999","Pvt Ltd",1.0,125.0,"not_searching"
26241.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other",23.0,"100-500","Pvt Ltd",2.0,33.0,"not_searching"
32092.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",15.0,"10000+","Pvt Ltd",5.0,55.0,"not_searching"
3766.0,"city_150",0.698,"Male","No relevent experience","no_enrollment","Graduate","STEM",23.0,"500-999","Pvt Ltd",5.0,32.0,"not_searching"
30496.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts",23.0,"100-500","Pvt Ltd",5.0,11.0,"not_searching"
7189.0,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"<10","Pvt Ltd",1.0,41.0,"not_searching"
29497.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"10000+","Public Sector",5.0,87.0,"searching"
31593.0,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",10.0,"100-500","Pvt Ltd",4.0,114.0,"not_searching"
11986.0,"city_90",0.698,"Male","Has relevent experience","Part time course","Masters","STEM",5.0,"<10","Early Stage Startup",1.0,15.0,"not_searching"
3728.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"5000-9999","Pvt Ltd",4.0,13.0,"not_searching"
3024.0,"city_98",0.949,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"<10","Public Sector",1.0,246.0,"not_searching"
23508.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",9.0,"Oct-49","Pvt Ltd",1.0,22.0,"not_searching"
29457.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"<10","Funded Startup",1.0,81.0,"not_searching"
3065.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"100-500","Funded Startup",1.0,50.0,"not_searching"
5493.0,"city_28",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"Oct-49","Pvt Ltd",5.0,31.0,"not_searching"
2891.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"50-99","Pvt Ltd",7.0,84.0,"not_searching"
32509.0,"city_136",0.897,"Male","Has relevent experience","Part time course","Graduate","STEM",4.0,"10000+","Pvt Ltd",1.0,42.0,"not_searching"
907.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",5.0,72.0,"not_searching"
29526.0,"city_115",0.789,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14.0,"Oct-49","Pvt Ltd",5.0,42.0,"searching"
10956.0,"city_94",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15.0,"50-99","Early Stage Startup",1.0,152.0,"not_searching"
26099.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12.0,"10000+","Pvt Ltd",1.0,60.0,"not_searching"
706.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",4.0,"100-500","Funded Startup",7.0,38.0,"not_searching"
9890.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",14.0,"<10","Early Stage Startup",2.0,178.0,"not_searching"
32683.0,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15.0,"50-99","Pvt Ltd",1.0,11.0,"not_searching"
31943.0,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"100-500","Early Stage Startup",2.0,32.0,"not_searching"
33339.0,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",2.0,"500-999","Public Sector",1.0,39.0,"not_searching"
29529.0,"city_165",0.903,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3.0,"100-500","Pvt Ltd",1.0,55.0,"searching"
32095.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities",2.0,"50-99","Early Stage Startup",1.0,104.0,"not_searching"
30098.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Other",23.0,"100-500","Pvt Ltd",5.0,8.0,"not_searching"
24936.0,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",3.0,"50-99","Funded Startup",1.0,88.0,"not_searching"
31602.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"10000+","Pvt Ltd",1.0,7.0,"not_searching"
16814.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"10000+","Pvt Ltd",5.0,62.0,"not_searching"
19249.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"50-99","Pvt Ltd",1.0,83.0,"not_searching"
9475.0,"city_28",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"1000-4999","Pvt Ltd",5.0,11.0,"not_searching"
20881.0,"city_28",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",10.0,"1000-4999","Pvt Ltd",1.0,114.0,"not_searching"
8528.0,"city_160",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM",23.0,"50-99","Public Sector",5.0,108.0,"not_searching"
6141.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2.0,"100-500","Pvt Ltd",2.0,45.0,"not_searching"
2821.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",15.0,"100-500","Pvt Ltd",2.0,8.0,"not_searching"
25495.0,"city_142",0.727,"Female","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"100-500","Funded Startup",5.0,37.0,"not_searching"
28015.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13.0,"500-999","Pvt Ltd",2.0,162.0,"not_searching"
405.0,"city_165",0.903,"Male","Has relevent experience","no_enrollment","Masters","STEM",19.0,"100-500","Pvt Ltd",4.0,4.0,"not_searching"
13891.0,"city_71",0.884,"Female","No relevent experience","no_enrollment","Phd","STEM",3.0,"1000-4999","Public Sector",1.0,41.0,"not_searching"
399.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",1.0,190.0,"not_searching"
8751.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"100-500","Public Sector",1.0,11.0,"not_searching"
12509.0,"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",5.0,5.0,"not_searching"
13083.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",10.0,"50-99","Pvt Ltd",5.0,29.0,"not_searching"
15922.0,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"50-99","Pvt Ltd",3.0,44.0,"not_searching"
28838.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"1000-4999","NGO",5.0,74.0,"not_searching"
24082.0,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",6.0,"Oct-49","Pvt Ltd",1.0,8.0,"searching"
1020.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3.0,"500-999","Pvt Ltd",1.0,162.0,"not_searching"
14578.0,"city_64",0.666,"Male","Has relevent experience","Part time course","Graduate","STEM",9.0,"Oct-49","Pvt Ltd",1.0,19.0,"searching"
20732.0,"city_64",0.666,"Other","No relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",5.0,23.0,"searching"
17358.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",11.0,"Oct-49","Early Stage Startup",1.0,40.0,"not_searching"
21933.0,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12.0,"50-99","Pvt Ltd",1.0,11.0,"not_searching"
24152.0,"city_83",0.923,"Male","No relevent experience","no_enrollment","Masters","STEM",3.0,"10000+","Pvt Ltd",7.0,30.0,"not_searching"
20976.0,"city_160",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM",5.0,"1000-4999","Public Sector",2.0,40.0,"not_searching"
13150.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Phd","STEM",23.0,"100-500","Pvt Ltd",2.0,27.0,"not_searching"
13152.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13.0,"50-99","Funded Startup",1.0,96.0,"not_searching"
22689.0,"city_98",0.949,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4.0,"50-99","Funded Startup",4.0,42.0,"not_searching"
13994.0,"city_12",0.64,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",7.0,40.0,"searching"
27064.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5.0,"100-500","Funded Startup",2.0,94.0,"not_searching"
9571.0,"city_173",0.878,"Male","No relevent experience","Part time course","Graduate","STEM",10.0,"Oct-49","Early Stage Startup",1.0,25.0,"not_searching"
30854.0,"city_43",0.516,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"<10","Early Stage Startup",1.0,11.0,"not_searching"
17519.0,"city_142",0.727,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10.0,"Oct-49","Pvt Ltd",2.0,113.0,"not_searching"
31692.0,"city_160",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",23.0,"10000+","Pvt Ltd",1.0,40.0,"not_searching"
6052.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"<10","Pvt Ltd",5.0,56.0,"not_searching"
12934.0,"city_114",0.926,"Male","Has relevent experience","Part time course","Graduate","STEM",19.0,"500-999","Pvt Ltd",2.0,64.0,"not_searching"
30400.0,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5.0,"10000+","Pvt Ltd",1.0,51.0,"not_searching"
26419.0,"city_67",0.855,"Female","Has relevent experience","Full time course","Graduate","STEM",6.0,"1000-4999","Pvt Ltd",2.0,41.0,"not_searching"
12117.0,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4.0,"Oct-49","Pvt Ltd",1.0,320.0,"not_searching"
32534.0,"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","STEM",9.0,"5000-9999","Pvt Ltd",1.0,74.0,"not_searching"
2793.0,"city_83",0.923,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"Oct-49","Pvt Ltd",5.0,166.0,"not_searching"
25174.0,"city_61",0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2.0,"50-99","Pvt Ltd",1.0,110.0,"not_searching"
30484.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"50-99","Pvt Ltd",5.0,31.0,"not_searching"
14688.0,"city_116",0.743,"Male","No relevent experience","Full time course","Masters","STEM",11.0,"50-99","Pvt Ltd",5.0,97.0,"not_searching"
20322.0,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Phd","STEM",23.0,"100-500","Pvt Ltd",5.0,206.0,"not_searching"
22194.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",2.0,"Oct-49","Funded Startup",1.0,204.0,"not_searching"
31401.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",18.0,"10000+","Pvt Ltd",2.0,116.0,"not_searching"
10102.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",20.0,"10000+","Pvt Ltd",7.0,107.0,"not_searching"
15701.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10.0,"<10","Pvt Ltd",1.0,140.0,"not_searching"
21218.0,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",3.0,"10000+","Pvt Ltd",2.0,75.0,"not_searching"
10752.0,"city_67",0.855,"Female","Has relevent experience","no_enrollment","Masters","STEM",9.0,"100-500","Pvt Ltd",2.0,42.0,"searching"
17460.0,"city_16",0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM",7.0,"10000+","Pvt Ltd",1.0,22.0,"not_searching"
9384.0,"city_61",0.913,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"500-999","Pvt Ltd",5.0,143.0,"not_searching"
4269.0,"city_67",0.855,"Female","Has relevent experience","no_enrollment","Graduate","STEM",14.0,"50-99","Pvt Ltd",2.0,72.0,"not_searching"
28033.0,"city_136",0.897,"Male","No relevent experience","Full time course","Graduate","STEM",3.0,"50-99","Early Stage Startup",1.0,182.0,"not_searching"
1568.0,"city_99",0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15.0,"50-99","Pvt Ltd",4.0,50.0,"not_searching"
32652.0,"city_65",0.802,"Male","Has relevent experience","Full time course","Masters","STEM",5.0,"100-500","Pvt Ltd",4.0,124.0,"not_searching"
21078.0,"city_160",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"50-99","Pvt Ltd",1.0,17.0,"not_searching"
2855.0,"city_16",0.91,"Male","No relevent experience","no_enrollment","Masters","STEM",5.0,"10000+","Pvt Ltd",7.0,31.0,"not_searching"
27866.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Funded Startup",1.0,31.0,"not_searching"
24807.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"50-99","Pvt Ltd",1.0,55.0,"not_searching"
2990.0,"city_173",0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"1000-4999","Pvt Ltd",3.0,32.0,"searching"
28229.0,"city_40",0.776,"Male","Has relevent experience","Part time course","Graduate","STEM",18.0,"100-500","Funded Startup",5.0,51.0,"not_searching"
4162.0,"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","STEM",9.0,"5000-9999","Pvt Ltd",2.0,22.0,"not_searching"
2194.0,"city_23",0.899,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5.0,"Oct-49","Funded Startup",1.0,19.0,"not_searching"
21564.0,"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM",9.0,"50-99","Pvt Ltd",2.0,46.0,"searching"
17432.0,"city_16",0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM",13.0,"50-99","Pvt Ltd",5.0,15.0,"not_searching"
1988.0,"city_36",0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"100-500","Pvt Ltd",5.0,38.0,"not_searching"
8540.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"1000-4999","Public Sector",5.0,52.0,"not_searching"
15468.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",15.0,"100-500","Pvt Ltd",2.0,65.0,"not_searching"
1297.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7.0,"5000-9999","Pvt Ltd",4.0,86.0,"not_searching"
22517.0,"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",3.0,"1000-4999","Public Sector",1.0,86.0,"not_searching"
30676.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"100-500","Pvt Ltd",5.0,53.0,"not_searching"
29961.0,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Phd","STEM",23.0,"50-99","Pvt Ltd",2.0,166.0,"not_searching"
23505.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",17.0,"100-500","Pvt Ltd",5.0,106.0,"not_searching"
11751.0,"city_138",0.836,"Male","No relevent experience","no_enrollment","Graduate","STEM",6.0,"<10","Pvt Ltd",7.0,58.0,"not_searching"
10370.0,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",16.0,"5000-9999","NGO",2.0,166.0,"not_searching"
