"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","another_job"
23012.0,"city_103",0.92,"Female","No relevent experience","no_enrollment","Masters","STEM",15.0,"50-99","Pvt Ltd",1.0,51.0,0.0
16110.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"50-99","Pvt Ltd",3.0,60.0,1.0
24530.0,"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",12.0,"100-500","Pvt Ltd",5.0,7.0,0.0
24829.0,"city_103",0.92,"Male","No relevent experience","no_enrollment","Masters","Humanities",3.0,"10000+","Pvt Ltd",1.0,133.0,1.0
1265.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10.0,"<10","Funded Startup",1.0,76.0,0.0
13342.0,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","Other",8.0,"5000-9999","Pvt Ltd",2.0,34.0,0.0
24608.0,"city_160",0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",9.0,"<10","Pvt Ltd",2.0,15.0,0.0
24796.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"5000-9999","Pvt Ltd",5.0,15.0,0.0
3396.0,"city_67",0.855,"Male","Has relevent experience","Part time course","Graduate","STEM",6.0,"500-999","Pvt Ltd",7.0,102.0,0.0
31786.0,"city_103",0.92,"Male","No relevent experience","no_enrollment","Phd","STEM",23.0,"50-99","Pvt Ltd",5.0,14.0,0.0
23455.0,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"10000+","Pvt Ltd",4.0,49.0,1.0
28817.0,"city_89",0.925,"Male","Has relevent experience","Full time course","Graduate","STEM",14.0,"5000-9999","Pvt Ltd",3.0,141.0,1.0
7280.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13.0,"10000+","Pvt Ltd",1.0,6.0,0.0
16903.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major",17.0,"5000-9999","Pvt Ltd",1.0,125.0,0.0
26241.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other",23.0,"100-500","Pvt Ltd",2.0,33.0,0.0
32092.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",15.0,"10000+","Pvt Ltd",5.0,55.0,0.0
3766.0,"city_150",0.698,"Male","No relevent experience","no_enrollment","Graduate","STEM",23.0,"500-999","Pvt Ltd",5.0,32.0,0.0
30496.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts",23.0,"100-500","Pvt Ltd",5.0,11.0,0.0
7189.0,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"<10","Pvt Ltd",1.0,41.0,0.0
29497.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"10000+","Public Sector",5.0,87.0,1.0
31593.0,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",10.0,"100-500","Pvt Ltd",4.0,114.0,0.0
11986.0,"city_90",0.698,"Male","Has relevent experience","Part time course","Masters","STEM",5.0,"<10","Early Stage Startup",1.0,15.0,0.0
3728.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"5000-9999","Pvt Ltd",4.0,13.0,0.0
3024.0,"city_98",0.949,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"<10","Public Sector",1.0,246.0,0.0
23508.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",9.0,"Oct-49","Pvt Ltd",1.0,22.0,0.0
29457.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"<10","Funded Startup",1.0,81.0,0.0
3065.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"100-500","Funded Startup",1.0,50.0,0.0
5493.0,"city_28",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"Oct-49","Pvt Ltd",5.0,31.0,0.0
2891.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"50-99","Pvt Ltd",7.0,84.0,0.0
32509.0,"city_136",0.897,"Male","Has relevent experience","Part time course","Graduate","STEM",4.0,"10000+","Pvt Ltd",1.0,42.0,0.0
907.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",5.0,72.0,0.0
29526.0,"city_115",0.789,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14.0,"Oct-49","Pvt Ltd",5.0,42.0,1.0
10956.0,"city_94",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15.0,"50-99","Early Stage Startup",1.0,152.0,0.0
26099.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12.0,"10000+","Pvt Ltd",1.0,60.0,0.0
706.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",4.0,"100-500","Funded Startup",7.0,38.0,0.0
9890.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",14.0,"<10","Early Stage Startup",2.0,178.0,0.0
32683.0,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15.0,"50-99","Pvt Ltd",1.0,11.0,0.0
31943.0,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"100-500","Early Stage Startup",2.0,32.0,0.0
33339.0,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",2.0,"500-999","Public Sector",1.0,39.0,0.0
29529.0,"city_165",0.903,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3.0,"100-500","Pvt Ltd",1.0,55.0,1.0
32095.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities",2.0,"50-99","Early Stage Startup",1.0,104.0,0.0
30098.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Other",23.0,"100-500","Pvt Ltd",5.0,8.0,0.0
24936.0,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",3.0,"50-99","Funded Startup",1.0,88.0,0.0
31602.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"10000+","Pvt Ltd",1.0,7.0,0.0
16814.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"10000+","Pvt Ltd",5.0,62.0,0.0
19249.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"50-99","Pvt Ltd",1.0,83.0,0.0
9475.0,"city_28",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"1000-4999","Pvt Ltd",5.0,11.0,0.0
20881.0,"city_28",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",10.0,"1000-4999","Pvt Ltd",1.0,114.0,0.0
8528.0,"city_160",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM",23.0,"50-99","Public Sector",5.0,108.0,0.0
6141.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2.0,"100-500","Pvt Ltd",2.0,45.0,0.0
2821.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",15.0,"100-500","Pvt Ltd",2.0,8.0,0.0
25495.0,"city_142",0.727,"Female","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"100-500","Funded Startup",5.0,37.0,0.0
28015.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13.0,"500-999","Pvt Ltd",2.0,162.0,0.0
405.0,"city_165",0.903,"Male","Has relevent experience","no_enrollment","Masters","STEM",19.0,"100-500","Pvt Ltd",4.0,4.0,0.0
13891.0,"city_71",0.884,"Female","No relevent experience","no_enrollment","Phd","STEM",3.0,"1000-4999","Public Sector",1.0,41.0,0.0
399.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",1.0,190.0,0.0
8751.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"100-500","Public Sector",1.0,11.0,0.0
12509.0,"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",5.0,5.0,0.0
13083.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",10.0,"50-99","Pvt Ltd",5.0,29.0,0.0
15922.0,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"50-99","Pvt Ltd",3.0,44.0,0.0
28838.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"1000-4999","NGO",5.0,74.0,0.0
24082.0,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",6.0,"Oct-49","Pvt Ltd",1.0,8.0,1.0
1020.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3.0,"500-999","Pvt Ltd",1.0,162.0,0.0
14578.0,"city_64",0.666,"Male","Has relevent experience","Part time course","Graduate","STEM",9.0,"Oct-49","Pvt Ltd",1.0,19.0,1.0
20732.0,"city_64",0.666,"Other","No relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",5.0,23.0,1.0
17358.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",11.0,"Oct-49","Early Stage Startup",1.0,40.0,0.0
21933.0,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12.0,"50-99","Pvt Ltd",1.0,11.0,0.0
24152.0,"city_83",0.923,"Male","No relevent experience","no_enrollment","Masters","STEM",3.0,"10000+","Pvt Ltd",7.0,30.0,0.0
20976.0,"city_160",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM",5.0,"1000-4999","Public Sector",2.0,40.0,0.0
13150.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Phd","STEM",23.0,"100-500","Pvt Ltd",2.0,27.0,0.0
13152.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13.0,"50-99","Funded Startup",1.0,96.0,0.0
22689.0,"city_98",0.949,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4.0,"50-99","Funded Startup",4.0,42.0,0.0
13994.0,"city_12",0.64,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Pvt Ltd",7.0,40.0,1.0
27064.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5.0,"100-500","Funded Startup",2.0,94.0,0.0
9571.0,"city_173",0.878,"Male","No relevent experience","Part time course","Graduate","STEM",10.0,"Oct-49","Early Stage Startup",1.0,25.0,0.0
30854.0,"city_43",0.516,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"<10","Early Stage Startup",1.0,11.0,0.0
17519.0,"city_142",0.727,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10.0,"Oct-49","Pvt Ltd",2.0,113.0,0.0
31692.0,"city_160",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",23.0,"10000+","Pvt Ltd",1.0,40.0,0.0
6052.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"<10","Pvt Ltd",5.0,56.0,0.0
12934.0,"city_114",0.926,"Male","Has relevent experience","Part time course","Graduate","STEM",19.0,"500-999","Pvt Ltd",2.0,64.0,0.0
30400.0,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5.0,"10000+","Pvt Ltd",1.0,51.0,0.0
26419.0,"city_67",0.855,"Female","Has relevent experience","Full time course","Graduate","STEM",6.0,"1000-4999","Pvt Ltd",2.0,41.0,0.0
12117.0,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4.0,"Oct-49","Pvt Ltd",1.0,320.0,0.0
32534.0,"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","STEM",9.0,"5000-9999","Pvt Ltd",1.0,74.0,0.0
2793.0,"city_83",0.923,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"Oct-49","Pvt Ltd",5.0,166.0,0.0
25174.0,"city_61",0.913,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2.0,"50-99","Pvt Ltd",1.0,110.0,0.0
30484.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"50-99","Pvt Ltd",5.0,31.0,0.0
14688.0,"city_116",0.743,"Male","No relevent experience","Full time course","Masters","STEM",11.0,"50-99","Pvt Ltd",5.0,97.0,0.0
20322.0,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Phd","STEM",23.0,"100-500","Pvt Ltd",5.0,206.0,0.0
22194.0,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",2.0,"Oct-49","Funded Startup",1.0,204.0,0.0
31401.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",18.0,"10000+","Pvt Ltd",2.0,116.0,0.0
10102.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",20.0,"10000+","Pvt Ltd",7.0,107.0,0.0
15701.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10.0,"<10","Pvt Ltd",1.0,140.0,0.0
21218.0,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",3.0,"10000+","Pvt Ltd",2.0,75.0,0.0
10752.0,"city_67",0.855,"Female","Has relevent experience","no_enrollment","Masters","STEM",9.0,"100-500","Pvt Ltd",2.0,42.0,1.0
17460.0,"city_16",0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM",7.0,"10000+","Pvt Ltd",1.0,22.0,0.0
9384.0,"city_61",0.913,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"500-999","Pvt Ltd",5.0,143.0,0.0
4269.0,"city_67",0.855,"Female","Has relevent experience","no_enrollment","Graduate","STEM",14.0,"50-99","Pvt Ltd",2.0,72.0,0.0
28033.0,"city_136",0.897,"Male","No relevent experience","Full time course","Graduate","STEM",3.0,"50-99","Early Stage Startup",1.0,182.0,0.0
1568.0,"city_99",0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15.0,"50-99","Pvt Ltd",4.0,50.0,0.0
32652.0,"city_65",0.802,"Male","Has relevent experience","Full time course","Masters","STEM",5.0,"100-500","Pvt Ltd",4.0,124.0,0.0
21078.0,"city_160",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",9.0,"50-99","Pvt Ltd",1.0,17.0,0.0
2855.0,"city_16",0.91,"Male","No relevent experience","no_enrollment","Masters","STEM",5.0,"10000+","Pvt Ltd",7.0,31.0,0.0
27866.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"50-99","Funded Startup",1.0,31.0,0.0
24807.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6.0,"50-99","Pvt Ltd",1.0,55.0,0.0
2990.0,"city_173",0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"1000-4999","Pvt Ltd",3.0,32.0,1.0
28229.0,"city_40",0.776,"Male","Has relevent experience","Part time course","Graduate","STEM",18.0,"100-500","Funded Startup",5.0,51.0,0.0
4162.0,"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","STEM",9.0,"5000-9999","Pvt Ltd",2.0,22.0,0.0
2194.0,"city_23",0.899,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5.0,"Oct-49","Funded Startup",1.0,19.0,0.0
21564.0,"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM",9.0,"50-99","Pvt Ltd",2.0,46.0,1.0
17432.0,"city_16",0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM",13.0,"50-99","Pvt Ltd",5.0,15.0,0.0
1988.0,"city_36",0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"100-500","Pvt Ltd",5.0,38.0,0.0
8540.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"1000-4999","Public Sector",5.0,52.0,0.0
15468.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",15.0,"100-500","Pvt Ltd",2.0,65.0,0.0
1297.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7.0,"5000-9999","Pvt Ltd",4.0,86.0,0.0
22517.0,"city_114",0.926,"Male","No relevent experience","no_enrollment","Graduate","STEM",3.0,"1000-4999","Public Sector",1.0,86.0,0.0
30676.0,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",23.0,"100-500","Pvt Ltd",5.0,53.0,0.0
29961.0,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Phd","STEM",23.0,"50-99","Pvt Ltd",2.0,166.0,0.0
23505.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",17.0,"100-500","Pvt Ltd",5.0,106.0,0.0
11751.0,"city_138",0.836,"Male","No relevent experience","no_enrollment","Graduate","STEM",6.0,"<10","Pvt Ltd",7.0,58.0,0.0
10370.0,"city_75",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",16.0,"5000-9999","NGO",2.0,166.0,0.0
5340.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",23.0,"10000+","Pvt Ltd",7.0,109.0,0.0
9217.0,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",1.0,"<10","Early Stage Startup",1.0,37.0,0.0
5673.0,"city_45",0.89,"Male","No relevent experience","no_enrollment","Graduate","STEM",9.0,"50-99","Pvt Ltd",3.0,51.0,0.0
25421.0,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",16.0,"50-99","Funded Startup",1.0,84.0,0.0
20698.0,"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",23.0,"500-999","NGO",1.0,72.0,0.0
9515.0,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","Other",2.0,"1000-4999","Public Sector",1.0,64.0,0.0
20743.0,"city_50",0.896,"Male","Has relevent experience","no_enrollment","Masters","STEM",15.0,"10000+","Pvt Ltd",5.0,23.0,1.0
